accidentId,Accidents,year,injuriesId,Injured
4,Accident,2006,,
4,Accident,2006,,
4,Accident,2006,,
4,Accident,2006,,
4,Accident,2007,,
4,Accident,2007,,
4,Accident,2007,,
4,Accident,2007,,
4,Accident,2007,,
4,Accident,2007,,
4,Accident,2007,,
4,Accident,2007,,
4,Accident,2007,,
4,Accident,2007,,
4,Accident,2007,,
4,Accident,2007,,
4,Accident,2007,,
4,Accident,2007,,
4,Accident,2007,,
4,Accident,2007,,
4,Accident,2007,,
4,Accident,2007,,
4,Accident,2007,,
4,Accident,2007,,
4,Accident,2007,,
4,Accident,2007,,
4,Accident,2007,,
4,Accident,2007,,
4,Accident,2007,,
4,Accident,2007,,
4,Accident,2007,,
4,Accident,2007,,
4,Accident,2007,,
4,Accident,2007,,
4,Accident,2007,,
4,Accident,2007,,
4,Accident,2007,,
4,Accident,2007,,
4,Accident,2008,,
4,Accident,2008,,
4,Accident,2008,,
4,Accident,2008,,
4,Accident,2008,,
4,Accident,2008,,
4,Accident,2008,,
4,Accident,2008,,
4,Accident,2008,,
4,Accident,2008,,
4,Accident,2008,,
4,Accident,2008,,
4,Accident,2008,,
4,Accident,2008,,
4,Accident,2008,,
4,Accident,2008,,
4,Accident,2008,,
4,Accident,2008,,
4,Accident,2008,,
4,Accident,2008,,
4,Accident,2008,,
4,Accident,2008,,
4,Accident,2008,,
4,Accident,2008,,
4,Accident,2008,,
4,Accident,2008,,
4,Accident,2008,,
4,Accident,2008,,
4,Accident,2008,,
4,Accident,2008,,
4,Accident,2008,,
4,Accident,2008,,
4,Accident,2008,,
4,Accident,2008,,
4,Accident,2008,,
4,Accident,2008,,
4,Accident,2008,,
4,Accident,2008,,
4,Accident,2008,,
4,Accident,2008,,
4,Accident,2009,73.0,Injured
4,Accident,2009,73.0,Injured
4,Accident,2009,73.0,Injured
4,Accident,2009,73.0,Injured
4,Accident,2009,73.0,Injured
4,Accident,2009,73.0,Injured
4,Accident,2009,73.0,Injured
4,Accident,2009,73.0,Injured
4,Accident,2009,73.0,Injured
4,Accident,2009,73.0,Injured
4,Accident,2009,73.0,Injured
4,Accident,2009,73.0,Injured
4,Accident,2009,73.0,Injured
4,Accident,2009,73.0,Injured
4,Accident,2009,73.0,Injured
4,Accident,2009,73.0,Injured
4,Accident,2009,73.0,Injured
4,Accident,2009,73.0,Injured
4,Accident,2009,73.0,Injured
4,Accident,2009,73.0,Injured
4,Accident,2009,73.0,Injured
4,Accident,2009,73.0,Injured
4,Accident,2009,73.0,Injured
4,Accident,2009,73.0,Injured
4,Accident,2009,73.0,Injured
4,Accident,2009,73.0,Injured
4,Accident,2009,73.0,Injured
4,Accident,2009,73.0,Injured
4,Accident,2009,73.0,Injured
4,Accident,2010,,
4,Accident,2010,,
4,Accident,2010,,
4,Accident,2010,,
4,Accident,2010,,
4,Accident,2010,,
4,Accident,2010,,
4,Accident,2010,,
4,Accident,2010,,
4,Accident,2010,,
4,Accident,2010,,
4,Accident,2010,,
4,Accident,2010,,
4,Accident,2010,,
4,Accident,2010,,
4,Accident,2010,,
4,Accident,2010,,
4,Accident,2010,,
4,Accident,2010,,
4,Accident,2010,,
4,Accident,2010,,
4,Accident,2010,,
4,Accident,2010,,
4,Accident,2010,,
4,Accident,2010,,
4,Accident,2010,,
4,Accident,2010,,
4,Accident,2010,,
4,Accident,2010,,
4,Accident,2010,,
4,Accident,2010,,
4,Accident,2010,,
4,Accident,2010,,
4,Accident,2010,,
4,Accident,2010,,
4,Accident,2010,,
4,Accident,2010,,
4,Accident,2010,,
4,Accident,2010,,
4,Accident,2010,,
4,Accident,2010,,
4,Accident,2010,,
4,Accident,2011,73.0,Injured
4,Accident,2011,73.0,Injured
4,Accident,2011,73.0,Injured
4,Accident,2011,73.0,Injured
4,Accident,2011,73.0,Injured
4,Accident,2011,73.0,Injured
4,Accident,2011,73.0,Injured
4,Accident,2011,73.0,Injured
4,Accident,2011,73.0,Injured
4,Accident,2011,73.0,Injured
4,Accident,2011,73.0,Injured
4,Accident,2011,73.0,Injured
4,Accident,2011,73.0,Injured
4,Accident,2011,73.0,Injured
4,Accident,2011,73.0,Injured
4,Accident,2011,73.0,Injured
4,Accident,2011,73.0,Injured
4,Accident,2011,73.0,Injured
4,Accident,2011,73.0,Injured
4,Accident,2011,73.0,Injured
4,Accident,2011,73.0,Injured
4,Accident,2011,73.0,Injured
4,Accident,2011,73.0,Injured
4,Accident,2011,73.0,Injured
4,Accident,2011,73.0,Injured
4,Accident,2011,73.0,Injured
4,Accident,2011,73.0,Injured
4,Accident,2011,73.0,Injured
4,Accident,2011,73.0,Injured
4,Accident,2011,73.0,Injured
4,Accident,2012,,
4,Accident,2012,,
4,Accident,2012,,
4,Accident,2012,,
4,Accident,2012,,
4,Accident,2012,,
4,Accident,2012,,
4,Accident,2012,,
4,Accident,2012,,
4,Accident,2012,,
4,Accident,2012,,
4,Accident,2012,,
4,Accident,2012,,
4,Accident,2012,,
4,Accident,2012,,
4,Accident,2012,,
4,Accident,2012,,
4,Accident,2012,,
4,Accident,2012,,
4,Accident,2012,,
4,Accident,2012,,
4,Accident,2012,,
4,Accident,2012,,
4,Accident,2012,,
4,Accident,2012,,
4,Accident,2012,,
4,Accident,2012,,
4,Accident,2012,,
4,Accident,2012,,
4,Accident,2012,,
4,Accident,2012,,
4,Accident,2012,,
4,Accident,2012,,
4,Accident,2012,,
4,Accident,2012,,
4,Accident,2012,,
4,Accident,2012,,
4,Accident,2012,,
4,Accident,2012,,
4,Accident,2012,,
4,Accident,2012,,
4,Accident,2012,,
4,Accident,2012,,
4,Accident,2013,,
4,Accident,2013,,
4,Accident,2013,,
4,Accident,2013,,
4,Accident,2013,,
4,Accident,2013,,
4,Accident,2013,,
4,Accident,2013,,
4,Accident,2013,,
4,Accident,2013,,
4,Accident,2013,,
4,Accident,2013,,
4,Accident,2013,,
4,Accident,2013,,
4,Accident,2013,,
4,Accident,2013,,
4,Accident,2013,,
4,Accident,2013,,
4,Accident,2013,,
4,Accident,2013,,
4,Accident,2013,,
4,Accident,2013,,
4,Accident,2013,,
4,Accident,2014,,
4,Accident,2014,,
4,Accident,2014,,
4,Accident,2014,,
4,Accident,2014,,
4,Accident,2014,,
4,Accident,2014,,
4,Accident,2014,,
4,Accident,2014,,
4,Accident,2014,,
4,Accident,2014,,
4,Accident,2014,,
4,Accident,2014,,
4,Accident,2014,,
4,Accident,2014,,
4,Accident,2014,,
4,Accident,2014,,
4,Accident,2014,,
4,Accident,2014,,
4,Accident,2014,,
4,Accident,2014,,
4,Accident,2014,,
4,Accident,2014,,
4,Accident,2015,,
4,Accident,2015,,
4,Accident,2015,,
4,Accident,2015,,
4,Accident,2015,,
4,Accident,2015,,
4,Accident,2015,,
4,Accident,2015,,
4,Accident,2015,,
4,Accident,2015,,
4,Accident,2015,,
4,Accident,2015,,
4,Accident,2015,,
4,Accident,2015,,
4,Accident,2015,,
4,Accident,2015,,
4,Accident,2015,,
4,Accident,2015,,
4,Accident,2016,,
4,Accident,2016,,
4,Accident,2016,,
4,Accident,2016,,
4,Accident,2016,,
4,Accident,2016,,
4,Accident,2016,,
4,Accident,2016,,
4,Accident,2016,,
4,Accident,2016,,
4,Accident,2016,,
4,Accident,2016,,
4,Accident,2016,,
4,Accident,2016,,
4,Accident,2016,,
4,Accident,2016,,
4,Accident,2016,,
4,Accident,2016,,
4,Accident,2016,,
4,Accident,2016,,
4,Accident,2017,,
4,Accident,2017,,
4,Accident,2017,,
4,Accident,2017,,
4,Accident,2017,,
4,Accident,2017,,
4,Accident,2017,,
4,Accident,2017,,
4,Accident,2017,,
4,Accident,2017,,
4,Accident,2017,,
4,Accident,2017,,
4,Accident,2017,,
4,Accident,2017,,
4,Accident,2017,,
4,Accident,2017,,
4,Accident,2017,,
4,Accident,2017,,
4,Accident,2017,,
4,Accident,2017,,
4,Accident,2017,,
4,Accident,2017,,
4,Accident,2017,,
4,Accident,2017,,
4,Accident,2017,,
4,Accident,2017,,
4,Accident,2018,,
4,Accident,2018,,
4,Accident,2018,,
4,Accident,2018,,
4,Accident,2018,,
4,Accident,2018,,
4,Accident,2018,,
4,Accident,2018,,
4,Accident,2018,,
4,Accident,2018,,
4,Accident,2018,,
4,Accident,2018,,
4,Accident,2018,,
4,Accident,2018,,
4,Accident,2018,,
4,Accident,2018,,
4,Accident,2018,,
4,Accident,2018,,
4,Accident,2018,,
4,Accident,2018,,
4,Accident,2018,,
4,Accident,2018,,
4,Accident,2018,,
4,Accident,2018,,
4,Accident,2018,,
4,Accident,2018,,
4,Accident,2019,,
4,Accident,2019,,
4,Accident,2019,,
4,Accident,2019,,
4,Accident,2019,,
4,Accident,2019,,
4,Accident,2019,,
4,Accident,2019,,
4,Accident,2019,,
4,Accident,2019,,
4,Accident,2019,,
4,Accident,2019,,
4,Accident,2019,,
4,Accident,2019,,
4,Accident,2019,,
4,Accident,2019,,
4,Accident,2019,,
4,Accident,2019,,
4,Accident,2019,,
4,Accident,2019,,
4,Accident,2019,,
4,Accident,2020,,
4,Accident,2020,,
4,Accident,2020,,
4,Accident,2020,,
4,Accident,2020,,
4,Accident,2020,,
4,Accident,2020,,
4,Accident,2020,,
4,Accident,2020,,
4,Accident,2020,,
4,Accident,2020,,
4,Accident,2020,,
4,Accident,2020,,
4,Accident,2020,,
4,Accident,2020,,
4,Accident,2020,,
4,Accident,2020,,
4,Accident,2020,,
4,Accident,2021,,
4,Accident,2021,,
4,Accident,2021,,
4,Accident,2021,,
4,Accident,2021,,
4,Accident,2021,,
4,Accident,2021,,
4,Accident,2021,,
4,Accident,2021,,
4,Accident,2021,,
4,Accident,2021,,
4,Accident,2021,,
4,Accident,2021,,
4,Accident,2021,,
4,Accident,2021,,
4,Accident,2021,,
4,Accident,2021,,
4,Accident,2021,,
4,Accident,2021,,
4,Accident,2021,,
4,Accident,2021,,
4,Accident,2021,,
4,Accident,2021,,
4,Accident,2021,,
4,Accident,2021,,
4,Accident,2021,,
4,Accident,2022,,
4,Accident,2022,,
4,Accident,2022,,
4,Accident,2022,,
4,Accident,2022,,
4,Accident,2022,,
4,Accident,2022,,
4,Accident,2022,,
4,Accident,2022,,
4,Accident,2022,,
4,Accident,2022,,
4,Accident,2022,,
4,Accident,2022,,
4,Accident,2022,,
4,Accident,2022,,
4,Accident,2022,,
4,Accident,2022,,
4,Accident,2022,,
